,cash,SPY,LQD,EEM,EFA,TLT,IEF,SHY
2016-04-07,0.0,0.21073820246540204,1.8915893198419267,0.15327535778082008,0.0,0.0,9.849792383609991e-15,5.390169278153063e-14
2016-04-08,0.0,0.21130651243902554,1.8873148811109932,0.155938147674561,0.0,0.0,9.834716588653237e-15,5.390169278153063e-14
2016-04-11,0.0,0.21081054853844935,1.8871567416259525,0.1579469407749188,0.0,0.0,9.832940015110386e-15,5.389531472116641e-14
2016-04-12,0.0,0.21277376910772985,1.8797155706585638,0.16037619526932367,0.0,0.0,9.793913044096795e-15,5.3882672586894526e-14
2016-04-13,0.0,0.21492300479949453,1.8862062984974843,0.16322582976174047,0.0,0.0,9.801006611024106e-15,5.385730023790707e-14
2016-04-14,0.0,0.21493333995278702,1.8849400144584498,0.16243166899583728,0.0,0.0,9.777943347407986e-15,5.385730023790707e-14
2016-04-15,0.0,0.21469570197418159,1.8928567720396687,0.1614973544319184,0.0,0.0,9.807215260156367e-15,5.389531472116641e-14
2016-04-18,0.0,0.2162042639824951,1.8949143375832613,0.1622448040481526,0.0,0.0,9.797455709922656e-15,5.3889004016435615e-14
2016-04-19,0.0,0.2168862606423358,1.8983972027699598,0.16472073916871324,0.0,0.0,9.781492751186601e-15,5.386998900300209e-14
2016-04-20,0.0,0.2170929460714049,1.8931724669303966,0.16397328955247903,0.0,0.0,9.731813825530079e-15,5.383195897613504e-14
2016-04-21,0.0,0.2159252148435983,1.8923807473663232,0.1623382263474905,0.0,0.0,9.715853861439692e-15,5.3819265029837456e-14
2016-04-22,0.0,0.2159252148435983,1.8944391890289463,0.16135721080840706,0.0,0.0,9.705204901442428e-15,5.3819265029837456e-14
2016-04-25,0.0,0.21555330805609255,1.890006026733618,0.1603294332471327,0.0,0.0,9.694563428059337e-15,5.38066021707553e-14
2016-04-26,0.0,0.21587360962425742,1.8892140151298678,0.16205794927497233,0.0,0.0,9.674157912474031e-15,5.379392376806542e-14
2016-04-27,0.0,0.21631796830549269,1.901246925937141,0.16303898516306456,0.0,0.0,9.727380252617832e-15,5.3831958976135036e-14
2016-04-28,0.0,0.21435471246265145,1.9029879204709748,0.1613572108084071,0.0,0.0,9.761090230246963e-15,5.386364721105587e-14
2016-04-29,0.0,0.21319742220881951,1.9050468001931133,0.16065647234184183,0.0,0.0,9.757543821114015e-15,5.388267258689453e-14
2016-05-02,0.0,0.2811281138579144,1.902231944392929,0.09435388260492066,0.0,0.0,0.0,0.0
2016-05-03,0.0,0.2786815029801646,1.9055648110767778,0.09168556977323457,0.0,0.0,0.0,0.0
2016-05-04,0.0,0.27712696208078513,1.9023909304115327,0.09020010293956052,0.0,0.0,0.0,0.0
2016-05-05,0.0,0.27707287905491285,1.906200463165852,0.0901725854186602,0.0,0.0,0.0,0.0
2016-05-06,0.0,0.2780866819874224,1.90207383433035,0.09031014306722783,0.0,0.0,0.0,0.0
2016-05-09,0.0,0.27831648870145315,1.9001689219605193,0.08915479062536896,0.0,0.0,0.0,0.0
2016-05-10,0.0,0.28177701787652887,1.9033428026257644,0.09086030775844374,0.0,0.0,0.0,0.0
2016-05-11,0.0,0.27914104718933624,1.905406555021528,0.09064023948548267,0.0,0.0,0.0,0.0
2016-05-12,0.0,0.2792221717281447,1.9014380362486045,0.09039266567399484,0.0,0.0,0.0,0.0
2016-05-13,0.0,0.2767889893150099,1.9049295969657158,0.08876965916531351,0.0,0.0,0.0,0.0
2016-05-16,0.0,0.2795195591515525,1.8985812516645422,0.08984250098277893,0.0,0.0,0.0,0.0
2016-05-17,0.0,0.27691062997729604,1.8979464755314932,0.08942986398419674,0.0,0.0,0.0,0.0
2016-05-18,0.0,0.2769917314431412,1.8817572022633386,0.08854960886591279,0.0,0.0,0.0,0.0
2016-05-19,0.0,0.27603198846354066,1.886201511150707,0.08772434085993519,0.0,0.0,0.0,0.0
2016-05-20,0.0,0.2777757276616201,1.8874707714314631,0.0886046079605927,0.0,0.0,0.0,0.0
2016-05-23,0.0,0.2773973079912569,1.8874707714314631,0.08843957472943224,0.0,0.0,0.0,0.0
2016-05-24,0.0,0.2809929755121236,1.8842968907662183,0.0893473473686165,0.0,0.0,0.0,0.0
2016-05-25,0.0,0.2828989637878199,1.88763019542808,0.09042018918608193,0.0,0.0,0.0,0.0
2016-05-26,0.0,0.2829801113995916,1.8930260845443383,0.09102536495435132,0.0,0.0,0.0,0.0
2016-05-27,0.0,0.2841967256791223,1.8915984222156617,0.09099784743345102,0.0,0.0,0.0,0.0
2016-05-31,0.0,0.28365596463928916,1.894930850921498,0.09110788156993155,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.4523047081705818,1.819253401919107,3.164135620181696e-15,1.4642129581293627e-15,7.476807891340149e-15,0.0,0.0
2016-06-02,0.0,0.45368140541540947,1.822917739487529,3.189945584589596e-15,1.4642129581293627e-15,7.530699307728132e-15,0.0,0.0
2016-06-03,0.0,0.45232611350698393,1.8375769105848698,3.2386986417689636e-15,1.4737516156671732e-15,7.637903636361999e-15,0.0,0.0
2016-06-06,0.0,0.45462786641330705,1.8331492277160923,3.2731119276461626e-15,1.4820355524713448e-15,7.581148549857018e-15,0.0,0.0
2016-06-07,0.0,0.4553377672354946,1.835897270797372,3.3027450121600743e-15,1.492829281158192e-15,7.599490563387358e-15,0.0,0.0
2016-06-08,0.0,0.4568219684682905,1.8420055738971526,3.326643728810353e-15,1.4958419191364098e-15,7.640199248241441e-15,0.0,0.0
2016-06-09,0.0,0.456198166297669,1.8446016482351504,3.288406906433294e-15,1.4775170627245478e-15,7.689500933142621e-15,0.0,0.0
2016-06-10,0.0,0.4518745453553375,1.8467395753295772,3.2052399387859565e-15,1.4345921109607735e-15,7.726765454041504e-15,0.0,0.0
2016-06-13,0.0,0.4483897712754067,1.8439908319315081,3.1603120836818362e-15,1.4137573458611034e-15,7.761158843463001e-15,0.0,0.0
2016-06-14,0.0,0.4475077465817728,1.839867086549294,3.149796473470298e-15,1.3911654811527823e-15,7.755428518684851e-15,0.0,0.0
2016-06-15,0.0,0.44688401784283704,1.846739575329577,3.1832543436656104e-15,1.4004533580710506e-15,7.785238145707855e-15,0.0,0.0
2016-06-16,0.0,0.4482175739722745,1.8494876184108566,3.171782901378338e-15,1.4034652952184734e-15,7.823078683628708e-15,0.0,0.0
2016-06-17,0.0,0.44654847175470824,1.843990831931508,3.1803866392414844e-15,1.4172716618835387e-15,7.774347544085215e-15,0.0,0.0
2016-06-20,0.0,0.44942420343285744,1.8416993953968628,3.2367861448298007e-15,1.4524150557181535e-15,7.691221522848148e-15,0.0,0.0
2016-06-21,0.0,0.4507000055414363,1.8400204559261544,3.2616409017527366e-15,1.4642129581293625e-15,7.65567759165479e-15,0.0,0.0
2016-06-22,0.0,0.44996480750350076,1.84337973550115,3.2699258901260227e-15,1.4633162451269285e-15,7.66828331131867e-15,0.0,0.0
2016-06-23,0.0,0.455824545880468,1.8415478468436548,3.3489280865159032e-15,1.5037931949231355e-15,7.580574025107135e-15,0.0,0.0
2016-06-24,0.0,0.43945621924792394,1.8502512438379282,3.145642112059015e-15,1.3746768014242945e-15,7.784094070448332e-15,0.0,0.0
2016-06-27,0.0,0.4315856275878139,1.858038626471775,3.1051773744037097e-15,1.3482901715703334e-15,7.978436145087998e-15,0.0,0.0
2016-06-28,0.0,0.43936979015377187,1.8682695544469066,3.196704281316789e-15,1.3836432306178398e-15,7.995062045729047e-15,0.0,0.0
2016-06-29,0.0,0.44685126731098335,1.8676591583333377,3.2776335484304758e-15,1.4090053626543787e-15,7.933717725161287e-15,0.0,0.0
2016-06-30,0.0,0.4529486306231043,1.8742242080431106,3.310390627781327e-15,1.4300124153245308e-15,7.962954817130499e-15,0.0,0.0
2016-07-01,0.0,0.3481066776386691,1.9898326952459782,0.0,0.0,0.0,3.3317397362268314e-15,1.5820187189393563e-14
2016-07-05,0.0,0.345602621171424,1.9966246732598738,0.0,0.0,0.0,3.3500053265761747e-15,1.5827596695627212e-14
2016-07-06,0.0,0.34767549042336093,2.0001819040674738,0.0,0.0,0.0,3.3505952818730367e-15,1.5820187189393563e-14
2016-07-07,0.0,0.34745996721132094,2.0005057190230957,0.0,0.0,0.0,3.3461759398653633e-15,1.5812767089503125e-14
2016-07-08,0.0,0.3526337632630888,2.0116633557717147,0.0,0.0,0.0,3.352658268649684e-15,1.5812767089503125e-14
2016-07-11,0.0,0.35387745665600534,2.0064888253250954,0.0,0.0,0.0,3.3349816433239393e-15,1.5796065432886587e-14
2016-07-12,0.0,0.3564477976334598,1.9951690592062794,0.0,0.0,0.0,3.315242526358178e-15,1.5790502249693184e-14
2016-07-13,0.0,0.35639809832992564,2.0029318903740103,0.0,0.0,0.0,3.32378586137262e-15,1.57942175964668e-14
2016-07-14,0.0,0.35838804154848686,1.998079991456953,0.0,0.0,0.0,3.3099398605992656e-15,1.5784943606638406e-14
2016-07-15,0.0,0.35790715502964454,1.990479289659419,0.0,0.0,0.0,3.2972703044632125e-15,1.577752502012751e-14
2016-07-18,0.0,0.3588689280673292,1.990479289659419,0.0,0.0,0.0,3.2963882185535524e-15,1.5786792956437736e-14
2016-07-19,0.0,0.35850413799521286,1.994037408036564,0.0,0.0,0.0,3.3052251695906876e-15,1.5788645332996148e-14
2016-07-20,0.0,0.35999658133001095,1.993389926053578,0.0,0.0,0.0,3.298449967488621e-15,1.57812358267625e-14
2016-07-21,0.0,0.35863676333212274,1.9956544118190682,0.0,0.0,0.0,3.3058151248875497e-15,1.579235765301068e-14
2016-07-22,0.0,0.3602453594301381,1.9945217251515506,0.0,0.0,0.0,3.3031639157922513e-15,1.5786792956437736e-14
2016-07-25,0.0,0.3592669167110414,1.993389926053578,0.0,0.0,0.0,3.300511963992005e-15,1.577566356329185e-14
2016-07-26,0.0,0.3594327406195472,1.9914504386697693,0.0,0.0,0.0,3.3025751983369686e-15,1.577752502012751e-14
2016-07-27,0.0,0.35905136534075577,1.9996974390242295,0.0,0.0,0.0,3.3167148151330167e-15,1.578864533299615e-14
2016-07-28,0.0,0.35946593919114317,1.997757359927391,0.0,0.0,0.0,3.3184831956137074e-15,1.578679295643774e-14
2016-07-29,0.0,0.3600463087917908,2.005033063343243,0.0,0.0,0.0,3.331151513908181e-15,1.5807193312652936e-14
2016-08-01,0.0,0.4148123650368543,1.938667994249201,1.282075798090127e-15,0.0,0.0,0.0,1.336202642287532e-15
2016-08-02,0.0,0.4121545776772169,1.9277903250668642,1.272852497580164e-15,0.0,0.0,0.0,1.3357313234792879e-15
2016-08-03,0.0,0.41335915036458465,1.9303126060051135,1.2771093229499681e-15,0.0,0.0,0.0,1.3358883444344104e-15
2016-08-04,0.0,0.4137989330344066,1.938510342700395,1.2842044407576706e-15,0.0,0.0,0.0,1.3368295743650744e-15
2016-08-05,0.0,0.4171833277301788,1.9306280529453805,1.2991038661781478e-15,0.0,0.0,0.0,1.3349463466751148e-15
2016-08-08,0.0,0.41693478315007637,1.9318885461225621,1.308327856636035e-15,0.0,0.0,0.0,1.3344761796098178e-15
2016-08-09,0.0,0.4171833277301788,1.9432403206925506,1.3171962939303806e-15,0.0,0.0,0.0,1.3352607724996754e-15
2016-08-10,0.0,0.4161508043870257,1.9487581249007762,1.317551080485118e-15,0.0,0.0,0.0,1.3358883444344106e-15
2016-08-11,0.0,0.41808208181532774,1.9422942675570576,1.3345793018948995e-15,0.0,0.0,0.0,1.3346332005649405e-15
2016-08-12,0.0,0.4177188593179266,1.9511227542902185,1.3296130567373817e-15,0.0,0.0,0.0,1.3355746864384818e-15
2016-08-15,0.0,0.41892326966396176,1.9451319954355735,1.3434483524762885e-15,0.0,0.0,0.0,1.3352607724996758e-15
2016-08-16,0.0,0.4167627662741282,1.9416630859912156,1.337417441011037e-15,0.0,0.0,0.0,1.334790221520063e-15
2016-08-17,0.0,0.41754664763237936,1.9470236701785968,1.3289031769843855e-15,0.0,0.0,0.0,1.334790221520063e-15
2016-08-18,0.0,0.4184835519306727,1.9517535043280982,1.3413196331478648e-15,0.0,0.0,0.0,1.3357313234792886e-15
2016-08-19,0.0,0.4178717523849026,1.9459199654942976,1.3338697287854251e-15,0.0,0.0,0.0,1.3344761796098184e-15
2016-08-22,0.0,0.41785256363939766,1.9525410428588603,1.316131934266169e-15,0.0,0.0,0.0,1.3346332005649407e-15
2016-08-23,0.0,0.41869394629763074,1.9547488837554208,1.310810902553914e-15,0.0,0.0,0.0,1.3347902215200629e-15
2016-08-24,0.0,0.41655237190717015,1.9534879590502772,1.3143581548142434e-15,0.0,0.0,0.0,1.3344761796098182e-15
2016-08-25,0.0,0.4162655147725908,1.9515961404645998,1.3154226678002161e-15,0.0,0.0,0.0,1.3340053726873282e-15
2016-08-26,0.0,0.4154816009460731,1.9454468670052243,1.3040705713009488e-15,0.0,0.0,0.0,1.3327497169321038e-15
2016-08-29,0.0,0.4175276212282069,1.956483050792292,1.3140036749030279e-15,0.0,0.0,0.0,1.3335344377933998e-15
2016-08-30,0.0,0.4168391641052165,1.9539603383260806,1.3104561159991767e-15,0.0,0.0,0.0,1.3336917146913993e-15
2016-08-31,0.0,0.4156537152268207,1.9531727997953183,1.2959112471507953e-15,0.0,0.0,0.0,1.3335344377933998e-15
2016-09-01,0.0,0.4201792665904322,1.9285502886268862,0.020115410838724337,0.0,0.0,0.0,1.9720551589816145e-14
2016-09-02,0.0,0.42207348858399474,1.9251170130199426,0.02044328866748331,0.0,0.0,0.0,1.9720551589816145e-14
2016-09-06,0.0,0.4233492453735948,1.9318277580310075,0.02088046304214491,0.0,0.0,0.0,1.9734466002692324e-14
2016-09-07,0.0,0.4233105830932792,1.929174223584951,0.020814885586961287,0.0,0.0,0.0,1.9734466002692324e-14
2016-09-08,0.0,0.4223441245462042,1.9155960751838668,0.020760243218484433,0.0,0.0,0.0,1.9720551589816145e-14
2016-09-09,0.0,0.41223538233563084,1.9012379015631848,0.020060759023088338,0.0,0.0,0.0,1.971358492551177e-14
2016-09-12,0.0,0.41814989071712455,1.9013944179127837,0.020197379115019183,0.0,0.0,0.0,1.9720551589816145e-14
2016-09-13,0.0,0.4121387594551137,1.8951516596276061,0.019689162103610356,0.0,0.0,0.0,1.971358492551177e-14
2016-09-14,0.0,0.41198411033385113,1.8964000976611575,0.01974927437723038,0.0,0.0,0.0,1.9725185944295023e-14
2016-09-15,0.0,0.4161010196022995,1.8976486777240642,0.020088084930906337,0.0,0.0,0.0,1.9741434558569953e-14
2016-09-16,0.0,0.4144925637162991,1.8998342254442333,0.01995146956255506,0.0,0.0,0.0,1.9732139367586603e-14
2016-09-19,0.0,0.4145703477607372,1.8992090122219702,0.020109945657160736,0.0,0.0,0.0,1.972750690468098e-14
2016-09-20,0.0,0.4145897117211669,1.901706030318428,0.02012087365849815,0.0,0.0,0.0,1.9722864983909073e-14
2016-09-21,0.0,0.4192518969872077,1.9113826323279703,0.02068373303838383,0.0,0.0,0.0,1.972750690468098e-14
2016-09-22,0.0,0.421893896056077,1.9191860091697646,0.020831276408072516,0.0,0.0,0.0,1.9722864983909073e-14
2016-09-23,0.0,0.41958216738348636,1.9177819069627466,0.020563510852933568,0.0,0.0,0.0,1.9734466002692328e-14
2016-09-26,0.0,0.41618267643882356,1.9207479059905792,0.020262954208413023,0.0,0.0,0.0,1.9746070804622092e-14
2016-09-27,0.0,0.4187662882439564,1.9254286254255866,0.020552578128016585,0.0,0.0,0.0,1.9748391765008046e-14
2016-09-28,0.0,0.4208448617048644,1.926677631576559,0.02073838249223004,0.0,0.0,0.0,1.9746070804622092e-14
2016-09-29,0.0,0.41703731631948493,1.9258967541808292,0.020377713574089473,0.0,0.0,0.0,1.9753037468926463e-14
2016-09-30,0.0,0.42018425527176334,1.9224639046619516,0.020465149393737708,0.0,0.0,0.0,1.973679263779805e-14
2016-10-03,0.0,0.27397909034996,1.9833728264389374,0.09944776777391749,2.7274079055202698e-14,1.2485725978589908e-13,0.0,0.0
2016-10-04,0.0,0.2725823595835755,1.9741449441146812,0.09834017465415347,2.7269454504594986e-14,1.233970143753632e-13,0.0,0.0
2016-10-05,0.0,0.2737885763592326,1.9720402439883984,0.09976422457923406,2.7380456371849334e-14,1.2282204466113734e-13,0.0,0.0
2016-10-06,0.0,0.27397909034996,1.9722020309631267,0.09984335872651708,2.7232453882176872e-14,1.2213757599764362e-13,0.0,0.0
2016-10-07,0.0,0.2730394773212638,1.9768972329763221,0.09939501927418744,2.7093700493719835e-14,1.2221972575856322e-13,0.0,0.0
2016-10-10,0.0,0.2744615212853803,1.9768972329763221,0.1004762609394623,2.717232628916378e-14,1.2149872600042897e-13,0.0,0.0
2016-10-11,0.0,0.27099526498950105,1.970745360408645,0.09815555490509828,2.678844219560307e-14,1.2122491966810076e-13,0.0,0.0
2016-10-12,0.0,0.27135076525459895,1.9733354214591134,0.09797098074679479,2.6728316711368183e-14,1.2134355335633403e-13,0.0,0.0
2016-10-13,0.0,0.27046197168812924,1.9781921165560752,0.0971006988873764,2.6626566054107467e-14,1.2179991296599003e-13,0.0,0.0
2016-10-14,0.0,0.2706016447647677,1.9689643811773,0.09725894438656656,2.667281577774101e-14,1.2009328902368557e-13,0.0,0.0
2016-10-17,0.0,0.2696620102842091,1.9754401215853967,0.09715344738710645,2.6594189982297068e-14,1.2085989172565661e-13,0.0,0.0
2016-10-18,0.0,0.27135076525459895,1.9802971105733207,0.09886761406070237,2.6857818889831592e-14,1.2125233960743926e-13,0.0,0.0
2016-10-19,0.0,0.2720744652873857,1.9828870246783084,0.09947415342147048,2.6931824352224237e-14,1.2135268809529942e-13,0.0,0.0
2016-10-20,0.0,0.2715666353467834,1.9822394359429505,0.09918404807064309,2.6973451634028277e-14,1.2148048010616154e-13,0.0,0.0
2016-10-21,0.0,0.2716935874689684,1.9833728264389374,0.09915768521846599,2.6913319823458768e-14,1.216629940773836e-13,0.0,0.0
2016-10-24,0.0,0.272848984782399,1.977706314795446,0.09957963902324267,2.6908695272851056e-14,1.211336744743214e-13,0.0,0.0
2016-10-25,0.0,0.2719348136626098,1.976249497295483,0.09968511322732693,2.689019917919841e-14,1.2145306802804415e-13,0.0,0.0
2016-10-26,0.0,0.271388820858647,1.9679926307105606,0.09863024581191711,2.6769943993172226e-14,1.2063174336571317e-13,0.0,0.0
2016-10-27,0.0,0.27066512082586025,1.9590887631722051,0.09778636099773959,2.673757003014003e-14,1.1931751227664338e-13,0.0,0.0
2016-10-28,0.0,0.2698652023256651,1.9568216882892688,0.09739077004514,2.672831671136819e-14,1.1905287212816513e-13,0.0,0.0
2016-10-31,0.0,0.26987792328011856,1.9586039900299437,0.0979445837015539,2.674219458074774e-14,1.1978295945793795e-13,0.0,0.0
2016-11-01,0.0,0.12318997853657387,1.9748272345783293,0.22319450271269975,4.525007504205038e-13,1.138011003126345e-12,2.668218734682876e-13,1.704354504628577e-13
2016-11-02,0.0,0.12244853904891288,1.9777764244490958,0.22052875110524028,4.494353011061376e-13,1.1429623315209983e-12,2.6762301211088417e-13,1.70535840722139e-13
2016-11-03,0.0,0.12188808496978046,1.973843973488619,0.21992289727698291,4.489637900042985e-13,1.1341892198594313e-12,2.6745302196967226e-13,1.7055590896866307e-13
2016-11-04,0.0,0.12175381310939029,1.9797429466285168,0.21768128000741405,4.4464073883649015e-13,1.1443518400596247e-12,2.682784246305156e-13,1.706161463926759e-13
2016-11-07,0.0,0.12443932922521421,1.9784321296416911,0.22555727503730133,4.5077152995338044e-13,1.1346233385918315e-12,2.6716171173722666e-13,1.7055590896866307e-13
2016-11-08,0.0,0.1249998227583569,1.9740077514371768,0.22701134517261068,4.5202920348138397e-13,1.1300195740335087e-12,2.6621490783458693e-13,1.7037516401218394e-13
2016-11-09,0.0,0.12632506323571696,1.9450021426890869,0.21961994417848965,4.5242223093854517e-13,1.0820704020311334e-12,2.6216078802331383e-13,1.7015429890487696e-13
2016-11-10,0.0,0.12664030077763058,1.9433631764067816,0.2133797256820962,4.5116459324782235e-13,1.0660873198034517e-12,2.605827544687267e-13,1.7009417587640619e-13
2016-11-11,0.0,0.12634842000978616,1.9350063472417904,0.20932053383557295,4.4841350855953604e-13,1.0600938973451636e-12,2.60048722903251e-13,1.7009417587640619e-13
2016-11-14,0.0,0.1264476665725751,1.9250098100465385,0.20780595163365875,4.4597696768373294e-13,1.053752537647197e-12,2.585436234168888e-13,1.6983320696049163e-13
2016-11-15,0.0,0.12743429300694725,1.9309093765848004,0.2119862985352147,4.4794199745769684e-13,1.0589643522174243e-12,2.585436234168888e-13,1.6989337901562328e-13
2016-11-16,0.0,0.12719493539025084,1.933694343458236,0.21022934076232358,4.4322599050728865e-13,1.0685195945317393e-12,2.587863650375596e-13,1.698733107690992e-13
2016-11-17,0.0,0.12784881656566005,1.9214040248856306,0.21053225458426997,4.4660580444773466e-13,1.0527972225216404e-12,2.5764538812602394e-13,1.6985324252257513e-13
2016-11-18,0.0,0.12756274540082524,1.9105893396955458,0.20956290940654987,4.4173261518428653e-13,1.0497568231007787e-12,2.5650439092684754e-13,1.6975285226329383e-13
2016-11-21,0.0,0.12852600519762564,1.9125557135253755,0.21162279409356965,4.4550534907005177e-13,1.0523629544279011e-12,2.5672284824163093e-13,1.6973276767454944e-13
2016-11-22,0.0,0.12877706092836178,1.9174717222747448,0.21483374344867634,4.466058044477347e-13,1.0520150918688921e-12,2.569656507252237e-13,1.6969264752372157e-13
2016-11-23,0.0,0.1288470917965591,1.9104254133973972,0.2125315617437734,4.450337662936513e-13,1.0479325983843957e-12,2.560431108408307e-13,1.6959228994888085e-13
2016-11-25,0.0,0.12932582675695706,1.9105893396955458,0.21356151063337445,4.463699593036135e-13,1.0494962622445353e-12,2.55824612950766e-13,1.6957228707123795e-13
2016-11-28,0.0,0.12871867885669136,1.9192741698064257,0.21440968766387952,4.4401197374704975e-13,1.0572270558004585e-12,2.5698991474347043e-13,1.6967262830385835e-13
2016-11-29,0.0,0.12896971486042239,1.9218962488288502,0.21471257530146132,4.468415779172946e-13,1.0616574118439638e-12,2.5725696095766926e-13,1.6969264752372154e-13
2016-11-30,0.0,0.12866027705801583,1.9146857169541716,0.21507611901965326,4.4636995930361344e-13,1.0444580802311339e-12,2.5553336358124234e-13,1.696323774152681e-13
2016-12-01,0.0,0.7957030605708947,1.4489716613001402,3.2490676815655206e-13,9.01593709453865e-14,0.0,0.0,0.0
2016-12-02,0.0,0.7961015814251897,1.4555997251364852,3.2527725880426046e-13,9.038250921396932e-14,0.0,0.0,0.0
2016-12-05,0.0,0.8008853011037562,1.4587255547242224,3.279631408722136e-13,9.127501142146633e-14,0.0,0.0,0.0
2016-12-06,0.0,0.8034218995049619,1.4586008015297827,3.2972292641593157e-13,9.189658233623394e-14,0.0,0.0,0.0
